danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,is_hit
0.658,0.7,4.0,-4.953,1.0,0.0448,0.278,0.0,0.183,0.213,99.934,211400.0,0
0.849,0.768,8.0,-4.085,1.0,0.234,0.279,1.29e-06,0.332,0.774,98.0,260507.0,1
0.306,0.851,7.0,-10.907,1.0,0.056,0.00254,0.212,0.355,0.0392,79.465,222142.0,0
0.517,0.966,9.0,-5.724,0.0,0.0568,0.000439,0.0864,0.123,0.711,98.14,181026.0,0
0.773,0.847,1.0,-5.509,1.0,0.0357,0.00265,0.331,0.815,0.569,129.992,365320.0,0
0.393,0.991,1.0,-4.52,0.0,0.193,5.17e-05,3.21e-06,0.263,0.0547,100.062,80306.0,0
0.282,0.116,8.0,-19.613,1.0,0.0413,0.919,0.883,0.109,0.145,87.238,260800.0,0
0.567,0.646,6.0,-7.783,0.0,0.0377,0.00727,0.000243,0.0854,0.373,144.062,261666.0,0
0.524,0.578,7.0,-5.974,1.0,0.0267,0.000971,6.55e-06,0.326,0.29,75.032,240866.0,0
0.649,0.336,7.0,-6.823,1.0,0.0322,0.782,0.0,0.0942,0.337,95.988,213900.0,1
0.56,0.768,2.0,-4.77,1.0,0.0655,0.494,0.0,0.0844,0.289,155.765,294846.0,1
0.631,0.601,1.0,-9.127,1.0,0.0635,0.764,8.25e-05,0.188,0.8,164.831,235119.0,0
0.765,0.348,0.0,-6.963,1.0,0.0579,0.764,1.01e-05,0.108,0.171,140.016,210252.0,0
0.785,0.605,7.0,-7.02,0.0,0.186,0.0755,1.29e-05,0.163,0.69,83.145,258418.0,1
0.355,0.404,0.0,-10.344,1.0,0.0419,0.841,0.0,0.909,0.374,169.318,207906.0,0
0.336,0.845,9.0,-5.407,0.0,0.0504,0.00407,0.772,0.536,0.0396,149.903,217846.0,0
0.653,0.697,10.0,-4.733,0.0,0.235,0.276,0.0,0.0689,0.472,187.764,228511.0,1
0.578,0.277,11.0,-11.86,1.0,0.0305,0.711,0.031,0.0907,0.131,114.978,320000.0,0
0.53,0.233,1.0,-14.617,0.0,0.342,0.856,0.0551,0.109,0.512,76.63,291760.0,0
0.631,0.569,5.0,-5.956,0.0,0.0438,0.728,0.0,0.27,0.874,71.078,123453.0,0
0.93,0.539,9.0,-5.578,0.0,0.119,0.435,0.0,0.197,0.717,129.956,158569.0,0
0.686,0.677,8.0,-9.049,0.0,0.0393,0.303,0.0,0.275,0.962,129.995,259507.0,0
0.565,0.948,7.0,-4.014,1.0,0.0348,1.64e-05,0.782,0.33,0.86,128.004,557853.0,0
0.667,0.95,2.0,-4.431,1.0,0.169,0.000362,0.000225,0.227,0.394,123.081,178643.0,0
0.362,0.927,9.0,-10.427,1.0,0.0444,0.000739,0.214,0.0748,0.785,174.293,173666.0,0
0.755,0.789,5.0,-4.502,1.0,0.146,0.231,0.0,0.351,0.737,93.973,229849.0,0
0.509,0.123,10.0,-13.829,1.0,0.0302,0.891,1.06e-06,0.111,0.289,95.968,220440.0,0
0.718,0.336,2.0,-17.55,1.0,0.302,0.894,0.000878,0.125,0.278,138.087,139269.0,0
0.483,0.71,9.0,-6.53,0.0,0.0325,0.605,1.51e-06,0.0789,0.858,80.112,214026.0,0
0.188,0.887,0.0,-6.479,1.0,0.0732,8.08e-05,0.0108,0.54,0.538,161.697,208000.0,0
0.376,0.378,6.0,-10.372,0.0,0.0387,0.669,0.0,0.094,0.248,164.104,262597.0,1
0.899,0.417,9.0,-12.769,0.0,0.211,0.897,0.172,0.204,0.728,137.836,339760.0,0
0.706,0.973,7.0,-4.536,1.0,0.0539,0.0973,0.0,0.356,0.898,144.827,291053.0,0
0.525,0.46,1.0,-8.594,0.0,0.0246,0.826,0.00202,0.139,0.33,98.007,331676.0,1
0.779,0.472,11.0,-7.116,1.0,0.218,0.0577,0.0,0.114,0.412,135.051,142212.0,1
0.693,0.498,0.0,-8.39,0.0,0.124,0.881,0.89,0.229,0.748,80.021,111778.0,1
0.617,0.737,1.0,-5.224,1.0,0.0321,0.0119,0.0,0.0571,0.522,120.033,238870.0,1
0.659,0.66,0.0,-8.337,1.0,0.0441,0.627,0.000217,0.136,0.672,116.634,146360.0,1
0.726,0.699,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.866,143.994,233478.0,0
0.14,0.199,8.0,-21.483,1.0,0.0402,0.82,0.0596,0.109,0.0337,141.076,125773.0,0
0.776,0.717,11.0,-4.01,0.0,0.0719,0.000656,0.0955,0.0573,0.273,127.997,144027.0,0
0.791,0.535,9.0,-13.261,0.0,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,308373.0,1
0.523,0.938,2.0,-4.362,1.0,0.0652,0.000176,0.929,0.32,0.877,152.009,152684.0,1
0.717,0.671,0.0,-5.077,0.0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,160656.0,1
0.763,0.925,1.0,-1.997,1.0,0.0969,0.000737,0.136,0.218,0.455,127.95,194531.0,1
0.606,0.947,6.0,-4.446,0.0,0.0371,0.000874,0.314,0.0514,0.789,119.104,235040.0,0
0.452,0.659,9.0,-4.692,1.0,0.0349,0.582,0.0,0.0631,0.508,150.056,329040.0,0
0.593,0.275,6.0,-15.25,0.0,0.0638,0.816,0.0115,0.108,0.363,114.82,87411.0,1
0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773.0,0
0.724,0.853,7.0,-4.003,1.0,0.0568,0.0856,0.0,0.338,0.827,81.963,226973.0,0
0.303,0.685,8.0,-6.018,1.0,0.0409,0.0834,0.0,0.14,0.248,155.862,270560.0,0
0.443,0.772,0.0,-5.066,1.0,0.067,0.0851,0.0,0.0566,0.794,87.825,243080.0,0
0.546,0.805,2.0,-7.417,1.0,0.126,0.397,0.0,0.337,0.742,168.022,282008.0,1
0.61,0.953,0.0,-4.689,1.0,0.0656,0.0306,5.84e-06,0.181,0.718,170.086,196786.0,0
0.728,0.974,4.0,-2.261,0.0,0.0665,0.103,0.000532,0.175,0.965,79.526,235213.0,1
0.621,0.74,8.0,-6.925,1.0,0.034,0.0244,0.00219,0.174,0.349,119.993,266106.0,1
0.258,0.0867,5.0,-20.752,0.0,0.0365,0.722,0.00156,0.139,0.138,136.724,166506.0,0
0.562,0.745,9.0,-7.359,0.0,0.0595,0.643,0.0,0.902,0.544,101.049,173906.0,0
0.242,0.955,1.0,-8.131,1.0,0.104,8.12e-05,1.22e-05,0.414,0.235,155.389,255226.0,0
0.696,0.462,0.0,-9.152,1.0,0.036,0.695,2.47e-05,0.113,0.526,124.377,252413.0,0
0.784,0.786,4.0,-6.822,0.0,0.232,0.409,2.14e-06,0.146,0.544,120.043,226427.0,0
0.716,0.875,2.0,-8.393,1.0,0.0869,0.0149,0.00205,0.182,0.602,150.023,340767.0,0
0.539,0.557,10.0,-5.973,1.0,0.0358,0.45,0.0,0.125,0.492,140.131,261429.0,0
0.687,0.745,6.0,-4.432,1.0,0.0379,0.178,1.59e-05,0.111,0.435,129.965,232120.0,0
0.61,0.973,6.0,-1.642,1.0,0.173,0.181,0.0,0.89,0.82,139.903,219192.0,0
0.644,0.872,6.0,-1.54,0.0,0.0417,0.164,0.0,0.363,0.378,131.016,214973.0,0
0.298,0.685,3.0,-5.778,0.0,0.0322,0.866,0.000198,0.104,0.467,140.971,464529.0,0
0.489,0.161,0.0,-15.284,1.0,0.0379,0.818,0.0,0.101,0.185,86.87,188955.0,0
0.707,0.617,6.0,-12.519,1.0,0.303,0.22,0.00018,0.13,0.594,96.051,273320.0,1
0.637,0.893,6.0,-5.089,1.0,0.032,0.00552,0.0193,0.223,0.657,126.012,328653.0,0
0.688,0.596,0.0,-7.278,1.0,0.0314,0.419,0.0,0.104,0.853,139.024,170026.0,0
0.646,0.979,2.0,-5.063,1.0,0.91,0.852,0.0,0.677,0.0486,63.872,50333.0,0
0.699,0.726,7.0,-5.364,1.0,0.0726,0.575,0.0,0.655,0.877,119.185,143093.0,0
0.406,0.377,10.0,-11.717,1.0,0.0597,0.764,0.0,0.272,0.717,92.23,161693.0,0
0.771,0.255,1.0,-14.926,0.0,0.0397,0.923,0.65,0.115,0.584,125.105,260947.0,0
0.76,0.782,7.0,-4.237,1.0,0.36,0.0787,0.0,0.133,0.503,95.151,265588.0,0
0.467,0.551,7.0,-7.958,1.0,0.035,0.232,0.0,0.159,0.42,159.94,329063.0,0
0.378,0.533,10.0,-8.843,1.0,0.0279,0.479,0.508,0.131,0.285,75.927,290630.0,1
0.235,0.413,7.0,-22.352,0.0,0.0898,0.964,0.932,0.219,0.212,127.459,237108.0,0
0.627,0.647,11.0,-6.818,1.0,0.0294,0.0457,0.0,0.0655,0.521,91.015,272053.0,0
0.586,0.556,6.0,-7.639,1.0,0.0592,0.00655,0.0,0.0836,0.517,167.018,176124.0,0
0.375,0.0457,5.0,-22.466,1.0,0.0453,0.991,0.943,0.107,0.192,168.241,172375.0,0
0.426,0.152,7.0,-14.676,1.0,0.0365,0.962,0.0,0.15,0.182,123.116,215087.0,0
0.572,0.824,7.0,-6.077,0.0,0.0528,0.671,0.0,0.238,0.213,91.979,220640.0,0
0.632,0.378,9.0,-11.462,1.0,0.0306,0.884,2.63e-05,0.11,0.347,125.128,209680.0,1
0.498,0.974,7.0,-2.991,1.0,0.319,0.0892,0.0,0.626,0.477,174.078,228393.0,0
0.408,0.879,5.0,-4.419,0.0,0.0849,7.75e-05,0.0145,0.0894,0.256,174.052,207746.0,0
0.293,0.38,0.0,-14.628,1.0,0.0451,0.669,0.923,0.116,0.0934,168.819,602227.0,0
0.415,0.769,4.0,-5.756,0.0,0.0497,0.107,1.11e-06,0.129,0.14,159.93,221028.0,0
0.736,0.795,1.0,-3.299,0.0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813.0,1
0.377,0.604,0.0,-8.259,1.0,0.0528,0.872,4.16e-05,0.126,0.325,117.329,172933.0,0
0.579,0.393,6.0,-10.478,1.0,0.0431,0.853,0.00225,0.266,0.283,120.045,200267.0,0
0.586,0.676,11.0,-8.076,0.0,0.0599,0.00269,6.14e-05,0.091,0.538,188.265,271093.0,0
0.643,0.952,7.0,-4.15,1.0,0.246,0.276,0.49,0.0588,0.585,164.784,228257.0,1
0.512,0.977,2.0,-4.72,1.0,0.0897,0.0176,0.000112,0.777,0.706,125.472,201906.0,0
0.562,0.343,1.0,-20.924,1.0,0.0419,0.508,0.89,0.16,0.254,81.691,279626.0,0
0.813,0.554,9.0,-6.631,1.0,0.0544,0.315,0.0,0.105,0.86,148.011,212869.0,0
0.828,0.731,8.0,-8.01,1.0,0.223,0.18,1.95e-05,0.0317,0.804,87.529,258168.0,0
0.519,0.53,7.0,-9.931,1.0,0.0238,0.349,1.87e-05,0.217,0.286,102.407,195640.0,0
0.397,0.91,4.0,-2.663,0.0,0.0427,3.89e-05,8.24e-05,0.762,0.828,135.06,58946.0,0
0.838,0.92,10.0,-3.734,0.0,0.178,0.155,7.95e-06,0.392,0.745,104.968,313597.0,0
0.444,0.855,0.0,-9.335,1.0,0.043,0.0193,0.00464,0.173,0.796,165.517,219118.0,0
0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175344.0,1
0.705,0.118,5.0,-18.035,0.0,0.602,0.317,0.0,0.11,0.287,130.192,183422.0,0
0.682,0.83,11.0,-4.234,0.0,0.254,0.0577,0.0,0.0926,0.784,155.122,189325.0,1
0.752,0.538,11.0,-13.293,1.0,0.0315,0.0629,8.8e-05,0.0767,0.752,123.028,213120.0,0
0.494,0.697,7.0,-7.232,0.0,0.309,0.708,0.000405,0.0602,0.344,107.669,486773.0,1
0.177,0.0292,7.0,-34.392,1.0,0.0668,0.859,0.945,0.119,0.0772,120.22,231068.0,1
0.539,0.462,4.0,-2.695,1.0,0.0255,0.359,0.0,0.136,0.443,93.092,202466.0,0
0.891,0.691,6.0,-9.417,0.0,0.0588,0.29,0.00564,0.0596,0.666,120.004,267120.0,1
0.399,0.723,11.0,-4.507,1.0,0.0681,0.124,0.0,0.352,0.22,137.032,181594.0,1
0.659,0.774,7.0,-7.014,1.0,0.0372,0.606,0.000333,0.185,0.883,82.995,280161.0,0
0.918,0.602,4.0,-3.986,0.0,0.115,0.401,7.28e-06,0.0805,0.158,96.518,275693.0,1
0.631,0.636,4.0,-10.024,0.0,0.136,0.385,3.14e-05,0.161,0.817,114.774,304680.0,0
0.149,0.11,9.0,-19.351,0.0,0.0418,0.963,0.806,0.302,0.0332,140.277,110933.0,0
0.82,0.504,1.0,-8.533,1.0,0.273,0.274,0.0,0.257,0.779,76.538,175752.0,0
0.41,0.226,2.0,-11.33,1.0,0.0333,0.874,0.0,0.186,0.353,83.798,147013.0,0
0.707,0.674,6.0,-7.471,0.0,0.0402,0.109,0.00452,0.101,0.205,127.972,155856.0,1
0.755,0.659,1.0,-9.02,0.0,0.0421,0.321,0.891,0.119,0.621,132.099,133545.0,0
0.701,0.865,3.0,-4.221,1.0,0.0344,0.0695,0.862,0.0563,0.688,130.011,215898.0,0
0.569,0.897,1.0,-3.208,1.0,0.155,0.318,0.0,0.658,0.506,150.043,182832.0,0
0.804,0.756,9.0,-6.99,1.0,0.0499,0.0858,0.000149,0.271,0.62,116.027,320427.0,0
0.54,0.54,3.0,-6.368,1.0,0.029,0.241,0.0,0.351,0.372,74.969,274400.0,1
0.61,0.871,0.0,-3.178,1.0,0.0674,0.024,0.0,0.866,0.362,139.995,236716.0,0
0.684,0.195,2.0,-12.286,0.0,0.107,0.952,0.955,0.103,0.294,80.28,216688.0,0
0.669,0.667,2.0,-9.275,1.0,0.0549,0.139,0.00139,0.122,0.176,120.045,180005.0,1
0.641,0.302,8.0,-14.752,1.0,0.0392,0.902,0.832,0.111,0.108,131.994,213608.0,0
0.806,0.713,6.0,-6.382,1.0,0.102,0.491,3.9e-05,0.201,0.808,105.046,301714.0,0
0.153,0.0521,0.0,-29.881,1.0,0.0431,0.876,0.943,0.115,0.0481,135.321,56059.0,0
0.568,0.59,9.0,-8.117,1.0,0.0298,0.198,0.8,0.17,0.436,74.996,212840.0,0
0.606,0.825,6.0,-6.638,0.0,0.0626,0.00565,0.804,0.0929,0.0703,173.964,277340.0,0
0.651,0.703,0.0,-8.958,0.0,0.0816,0.0297,0.0,0.0608,0.647,140.051,249444.0,0
0.836,0.69,0.0,-5.816,1.0,0.123,0.0142,1.22e-05,0.112,0.586,104.004,263293.0,1
0.78,0.879,7.0,-7.426,1.0,0.0595,0.14,0.804,0.084,0.831,97.403,259360.0,0
0.488,0.464,3.0,-6.271,1.0,0.0404,0.691,0.0,0.0719,0.492,187.53,236533.0,0
0.794,0.647,0.0,-6.232,1.0,0.0628,0.158,0.0,0.139,0.345,145.945,291893.0,0
0.386,0.87,10.0,-3.081,1.0,0.0443,0.0279,0.00127,0.513,0.527,171.118,200064.0,0
0.488,0.903,6.0,-5.244,1.0,0.0698,0.000103,0.000219,0.218,0.189,94.037,224610.0,1
0.411,0.897,2.0,-7.787,1.0,0.102,0.937,0.861,0.651,0.801,102.34,331000.0,0
0.776,0.723,0.0,-6.317,0.0,0.026,0.0681,0.000128,0.298,0.382,132.977,74165.0,0
0.635,0.393,9.0,-10.889,1.0,0.0394,0.652,0.0,0.0845,0.97,107.172,69000.0,0
0.523,0.607,1.0,-4.754,0.0,0.03,0.512,0.0,0.106,0.0651,145.837,217867.0,0
0.466,0.907,9.0,-6.359,1.0,0.0675,0.0457,9.89e-05,0.393,0.605,151.994,329253.0,0
0.604,0.203,0.0,-16.073,0.0,0.0439,0.502,0.837,0.135,0.454,79.998,117203.0,1
0.286,0.163,2.0,-20.77,0.0,0.0338,0.302,0.165,0.153,0.124,139.527,254747.0,0
0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,294419.0,0
0.867,0.859,4.0,-8.679,1.0,0.041,0.0406,0.00731,0.141,0.856,108.001,260310.0,0
0.716,0.586,5.0,-7.584,1.0,0.0489,0.00681,1.97e-06,0.107,0.406,99.991,295219.0,0
0.51,0.931,11.0,-3.302,1.0,0.347,0.0738,0.0,0.5,0.53,201.936,268866.0,1
0.433,0.371,5.0,-6.958,1.0,0.0292,0.76,0.0037,0.107,0.161,135.031,295267.0,0
0.56,0.886,9.0,-8.416,0.0,0.0456,0.107,0.833,0.0795,0.964,120.005,279800.0,0
0.486,0.423,2.0,-8.201,0.0,0.031,0.92,0.191,0.0699,0.611,147.456,164373.0,0
0.668,0.89,2.0,-5.005,0.0,0.0329,0.45,1.94e-05,0.0545,0.893,133.876,209853.0,0
0.616,0.814,2.0,-6.613,1.0,0.0929,0.42,0.0,0.205,0.516,98.018,303912.0,0
0.48,0.493,0.0,-8.311,1.0,0.0512,0.123,0.0,0.0995,0.211,87.343,191299.0,0
0.895,0.586,6.0,-8.91,0.0,0.187,0.363,4.35e-06,0.0897,0.562,102.988,187573.0,0
0.276,0.236,3.0,-13.742,1.0,0.0299,0.795,9.67e-05,0.366,0.261,83.611,293120.0,0
0.666,0.844,5.0,-5.087,1.0,0.0495,0.0321,0.0,0.384,0.453,109.015,238547.0,0
0.533,0.0986,5.0,-22.126,1.0,0.0727,0.938,0.15,0.0848,0.671,121.1,57480.0,0
0.734,0.686,1.0,-5.227,0.0,0.24,0.0201,0.000362,0.127,0.655,120.328,134083.0,1
0.314,0.252,5.0,-18.399,1.0,0.0487,0.587,0.000803,0.171,0.418,165.248,182893.0,0
0.422,0.653,5.0,-9.869,1.0,0.0411,0.757,1.09e-05,0.919,0.521,99.281,184453.0,0
0.456,0.681,5.0,-10.028,1.0,0.0639,0.283,0.000191,0.0845,0.536,142.18,428133.0,0
0.53,0.729,4.0,-6.393,1.0,0.0338,0.00275,9.02e-06,0.471,0.261,119.981,206142.0,1
0.687,0.752,2.0,-7.499,1.0,0.253,0.196,0.0,0.0504,0.515,151.02,202550.0,0
0.771,0.847,4.0,-6.216,1.0,0.0383,0.21,6.45e-05,0.0759,0.886,128.385,270960.0,0
0.719,0.335,2.0,-8.085,1.0,0.06,0.632,0.0,0.131,0.218,105.062,143863.0,1
0.58,0.636,2.0,-6.649,1.0,0.0262,0.191,0.0313,0.0915,0.38,105.037,212571.0,1
0.787,0.388,0.0,-9.631,1.0,0.0327,0.0467,2.33e-05,0.113,0.762,114.955,155480.0,0
0.151,0.125,5.0,-16.948,1.0,0.0354,0.933,0.0,0.0904,0.0794,171.595,204480.0,0
0.604,0.688,5.0,-14.664,1.0,0.0646,0.0401,0.0,0.126,0.507,150.537,253573.0,0
0.63,0.454,0.0,-8.639,1.0,0.0333,0.214,0.0,0.434,0.204,135.037,177777.0,1
0.638,0.563,8.0,-10.738,0.0,0.126,0.267,0.0,0.449,0.54,146.026,147749.0,0
0.131,0.14,0.0,-20.86,0.0,0.0411,0.95,0.811,0.0656,0.0344,70.06,132240.0,0
0.53,0.85,7.0,-3.813,1.0,0.037,9.77e-05,2.48e-06,0.29,0.546,139.894,206012.0,0
0.523,0.925,1.0,-1.827,1.0,0.0573,0.000724,1.16e-05,0.381,0.705,174.935,179042.0,0
0.716,0.898,0.0,-4.162,1.0,0.0532,0.0671,0.000101,0.0653,0.423,126.492,292373.0,0
0.209,0.327,3.0,-9.39,1.0,0.0443,0.803,0.864,0.265,0.243,166.723,26999.0,0
0.667,0.948,0.0,-4.333,0.0,0.0357,0.03,0.00436,0.07,0.403,99.988,295413.0,0
0.618,0.725,5.0,-4.952,1.0,0.0479,0.255,0.0,0.424,0.242,88.982,144545.0,1
0.814,0.592,7.0,-11.051,1.0,0.132,0.000123,0.866,0.0727,0.227,123.994,326322.0,0
0.485,0.332,4.0,-9.244,1.0,0.0338,0.784,0.000122,0.146,0.273,130.813,180640.0,1
0.624,0.7,8.0,-5.265,1.0,0.131,0.0851,3.08e-06,0.113,0.404,121.964,183261.0,0
0.607,0.578,0.0,-8.318,1.0,0.0259,0.167,0.000702,0.142,0.614,152.617,252800.0,0
0.478,0.955,11.0,-5.254,0.0,0.157,0.000573,0.0306,0.253,0.244,165.943,264720.0,0
0.626,0.916,7.0,-8.39,0.0,0.44,0.019,0.0,0.386,0.804,83.322,199347.0,1
0.806,0.62,0.0,-7.396,0.0,0.482,0.508,3.34e-06,0.107,0.913,88.606,178360.0,0
0.456,0.935,5.0,-3.03,0.0,0.0324,0.028,0.776,0.741,0.387,133.928,174077.0,0
0.723,0.642,3.0,-9.667,1.0,0.107,0.197,0.000223,0.328,0.23,113.999,190392.0,0
0.448,0.736,9.0,-5.016,1.0,0.0523,0.0881,0.0,0.0621,0.75,85.073,268933.0,0
0.836,0.442,6.0,-5.679,0.0,0.552,0.407,0.0,0.0815,0.39,119.894,394666.0,0
0.542,0.993,0.0,-3.476,0.0,0.112,0.00158,0.0333,0.0954,0.341,144.995,343719.0,0
0.584,0.58,8.0,-12.436,1.0,0.0362,0.0456,0.391,0.098,0.182,93.92,304744.0,0
0.773,0.87,7.0,-6.441,1.0,0.0847,0.185,6.15e-05,0.295,0.878,135.008,377840.0,0
0.495,0.593,9.0,-6.95,1.0,0.114,0.212,0.0,0.0753,0.205,155.982,249454.0,0
0.521,0.8,9.0,-10.508,1.0,0.0391,0.00529,0.0,0.0866,0.729,104.587,224226.0,0
0.487,0.98,11.0,-3.219,0.0,0.145,0.00135,0.902,0.315,0.42,174.985,307615.0,0
0.617,0.678,6.0,-6.774,1.0,0.0415,0.263,0.0,0.323,0.656,132.313,380360.0,0
0.225,0.0253,7.0,-30.421,1.0,0.0557,0.952,0.9,0.067,0.0392,66.283,119387.0,0
0.783,0.656,7.0,-4.009,0.0,0.0491,0.0678,4.92e-06,0.17,0.469,92.02,242006.0,0
0.425,0.752,9.0,-4.649,0.0,0.0398,0.305,0.0,0.157,0.844,105.466,230691.0,0
0.288,0.574,9.0,-6.211,0.0,0.0359,0.915,8.55e-06,0.12,0.2,101.334,284986.0,0
0.554,0.484,8.0,-9.456,1.0,0.0253,0.342,1.67e-05,0.0909,0.606,144.737,218813.0,0
0.545,0.316,6.0,-9.449,0.0,0.0314,0.614,5.85e-06,0.0896,0.0978,132.882,265383.0,1
0.434,0.985,0.0,-1.793,1.0,0.0437,0.025,0.381,0.0558,0.49,174.994,271542.0,0
0.455,0.979,4.0,-2.631,0.0,0.0939,4.1e-05,0.000954,0.0844,0.204,130.025,241750.0,0
0.366,0.982,9.0,-4.123,0.0,0.234,4.21e-05,1.92e-06,0.312,0.196,118.264,151695.0,0
0.171,0.0325,4.0,-25.382,0.0,0.043,0.97,0.87,0.0756,0.0284,70.821,207117.0,1
0.62,0.951,1.0,-4.001,1.0,0.0877,0.00175,0.0302,0.113,0.495,127.992,144917.0,0
0.518,0.851,3.0,-4.93,1.0,0.217,0.224,0.0,0.154,0.792,206.051,293267.0,0
0.888,0.816,10.0,-3.714,0.0,0.123,0.0641,0.000124,0.402,0.93,117.95,267203.0,0
0.557,0.695,4.0,-8.564,0.0,0.0638,0.642,0.00358,0.123,0.154,91.986,166963.0,0
0.754,0.802,9.0,-6.424,1.0,0.0551,0.0349,0.0,0.335,0.583,122.026,199263.0,0
0.757,0.65,7.0,-7.029,1.0,0.279,0.272,2.6e-06,0.511,0.875,90.003,249240.0,0
0.51,0.817,11.0,-3.597,0.0,0.0548,0.118,0.0,0.0419,0.671,123.964,192773.0,0
0.843,0.742,5.0,-6.55,0.0,0.0764,0.0243,7.64e-06,0.0355,0.811,97.94,60000.0,0
0.615,0.831,1.0,-9.394,1.0,0.0311,0.426,7.26e-05,0.184,0.914,135.114,191360.0,0
0.423,0.714,11.0,-8.295,1.0,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,227250.0,1
0.229,0.986,10.0,-21.872,0.0,0.0577,0.103,0.0427,0.716,0.0148,112.275,120000.0,0
0.491,0.281,9.0,-13.552,1.0,0.0277,0.989,4.73e-06,0.767,0.569,71.538,191506.0,0
0.522,0.385,0.0,-7.355,1.0,0.0288,0.536,0.0,0.135,0.236,89.792,207520.0,1
0.706,0.558,2.0,-7.237,0.0,0.0596,0.146,0.0,0.118,0.228,110.444,223253.0,0
0.604,0.738,7.0,-12.816,0.0,0.95,0.623,0.0,0.761,0.443,108.676,269476.0,0
0.275,0.271,10.0,-18.494,0.0,0.0435,0.952,0.835,0.0985,0.334,117.238,333346.0,0
0.514,0.935,11.0,-2.961,1.0,0.236,0.107,0.0,0.14,0.289,129.565,299507.0,0
0.721,0.703,0.0,-6.067,0.0,0.144,0.124,0.0,0.0915,0.619,177.978,198750.0,0
0.499,0.339,8.0,-8.929,1.0,0.061,0.917,0.0,0.0784,0.656,116.269,137026.0,0
0.429,0.988,4.0,-5.241,0.0,0.14,0.00747,0.0486,0.169,0.312,175.019,363428.0,1
0.803,0.411,6.0,-16.013,1.0,0.0521,0.312,0.00344,0.0411,0.654,126.236,188466.0,0
0.67,0.6,2.0,-8.503,1.0,0.0751,0.456,0.00441,0.238,0.911,173.899,251847.0,0
0.829,0.733,6.0,-9.493,1.0,0.0381,0.0153,0.00834,0.112,0.936,100.011,243000.0,0
0.824,0.296,10.0,-13.56,1.0,0.138,0.316,0.0115,0.0742,0.287,75.008,127137.0,1
0.766,0.936,7.0,-3.418,1.0,0.212,0.443,0.0,0.248,0.611,97.983,270464.0,0
0.895,0.667,10.0,-6.725,0.0,0.101,0.0182,0.0238,0.151,0.0357,119.974,113822.0,0
0.736,0.385,9.0,-10.826,0.0,0.0433,0.788,0.0256,0.0898,0.86,133.817,284500.0,0
0.857,0.764,0.0,-6.211,1.0,0.246,0.122,0.000366,0.0847,0.891,119.99,183997.0,0
0.311,0.829,4.0,-2.099,1.0,0.0546,0.0208,0.0,0.167,0.562,175.154,182053.0,0
0.711,0.967,7.0,-5.206,1.0,0.047,0.0771,0.0,0.356,0.895,145.022,287733.0,0
0.647,0.86,5.0,-8.199,1.0,0.0419,0.0751,0.0,0.888,0.758,105.016,252844.0,0
0.732,0.614,5.0,-10.961,0.0,0.167,0.138,0.00295,0.135,0.753,140.036,278211.0,0
0.402,0.598,7.0,-9.743,0.0,0.0784,0.67,0.0,0.19,0.516,122.814,496296.0,0
0.707,0.867,9.0,-4.386,1.0,0.134,0.0651,0.0,0.923,0.553,91.899,193373.0,0
0.658,0.612,6.0,-5.132,1.0,0.0337,0.821,0.0,0.101,0.248,108.08,208053.0,0
0.737,0.765,4.0,-4.871,1.0,0.0397,0.0149,0.0,0.358,0.507,110.013,232320.0,0
0.599,0.805,5.0,-7.07,1.0,0.0277,0.0863,0.0013,0.566,0.962,120.049,209360.0,1
0.385,0.449,5.0,-9.432,0.0,0.0379,0.564,0.00101,0.0818,0.172,179.898,228853.0,0
0.671,0.565,11.0,-7.401,0.0,0.16,0.274,6.51e-05,0.37,0.561,150.014,210197.0,1
0.501,0.952,5.0,-5.027,0.0,0.0361,4.27e-05,0.846,0.105,0.0376,140.016,305142.0,0
0.524,0.614,0.0,-8.05,1.0,0.0363,0.202,0.0,0.0802,0.751,82.229,147800.0,0
0.465,0.853,11.0,-9.529,0.0,0.19,0.00148,0.835,0.237,0.133,169.804,244826.0,0
0.28,0.453,11.0,-10.706,0.0,0.124,0.0791,0.000129,0.564,0.296,75.16,264360.0,0
0.561,0.456,9.0,-8.333,0.0,0.465,0.445,0.0,0.088,0.45,91.358,173646.0,1
0.521,0.358,7.0,-8.798,1.0,0.0276,0.892,0.363,0.162,0.198,123.574,292750.0,0
0.435,0.101,7.0,-18.753,1.0,0.0487,0.992,0.926,0.101,0.222,107.449,292906.0,0
0.797,0.679,1.0,-7.873,1.0,0.0482,0.248,0.000181,0.101,0.475,100.026,245911.0,0
0.605,0.612,5.0,-6.716,1.0,0.0386,0.356,0.0,0.0851,0.439,129.834,244560.0,0
